release,uuid,filename,size,sha,commit,date
binary-buildpack-release/1.0.10,68406867-e002-4f06-8147-2b6cf1c28e4d,binary-buildpack/binary_buildpack-cached-v1.0.10.zip,50843,a5317fe0a7b0917981e766553a66fcd33ba75a47,914f6f4d199bb32b93d591ae768948ef1479b5d3,2017-03-17 14:17:17 +0000
binary-buildpack-release/1.0.10,b1fd9bb2-af63-4b5c-b117-7abb4e5e2df5,binary-buildpack/binary_buildpack-cached-v1.0.9.zip,50284,e3ef6ad9d62b6c48e9682153815eced16298238e,d9b89c1b096759df1d6359dec744a25e76a020e2,2017-02-13 19:16:51 +0000
binary-buildpack-release/1.0.10,2831ca82-c721-4959-83b1-13b46a1bd917,binary-buildpack/binary_buildpack-cached-v1.0.8.zip,49784,0d3e055be5607193645393bb2141fb7c7c936e85,4ab2cdfc417b27295b912040102eda9c12f6edd2,2017-02-09 21:40:10 +0000
binary-buildpack-release/1.0.10,da1f1b98-5cf0-424e-bd4e-10415bf2ea03,binary-buildpack/binary_buildpack-cached-v1.0.7.zip,47985,b907168731b2147769c174bca05a9b4ce6549ddf,3e3db7ab814796aece6af6991881951fef27e2ae,2017-01-13 15:48:33 +0000
binary-buildpack-release/1.0.10,88e24cc5-598a-4cca-8939-e670ed328da1,binary-buildpack/binary_buildpack-cached-v1.0.5.zip,9571,fe0edb11bcc5d42570f10ff9fe97f0c1b94900d1,45e2909deea3f724911e5b1746f1329d149df2e8,2016-10-20 20:39:20 +0000
binary-buildpack-release/1.0.10,8856ed56-8130-4888-93d4-3cf24ad298df,binary-buildpack/binary_buildpack-cached-v1.0.4.zip,9492,afde861f4682bc5700d908a41a07158b5f7c84ab,6e7fcf0635b69276c4b262d8f034a46f85358a0d,2016-10-20 16:05:16 -0400
binary-buildpack-release/1.0.10,a8d461d5-a7d9-43bf-8f48-edaeaebc0cf4,binary-buildpack/binary_buildpack-cached-v1.0.5.zip,9571,fe0edb11bcc5d42570f10ff9fe97f0c1b94900d1,8e2399a626546e79af54bd84e995454d6edb2f6a,2016-10-20 19:33:56 +0000
binary-buildpack-release/1.0.10,8856ed56-8130-4888-93d4-3cf24ad298df,binary-buildpack/binary_buildpack-cached-v1.0.4.zip,9492,afde861f4682bc5700d908a41a07158b5f7c84ab,19d1a4ef48618e6809d5ad75bdf9dedee56d0974,2016-09-20 20:56:00 +0000
binary-buildpack-release/1.0.10,cfb2f569-ba83-44d6-94f6-09b07b6637e6,binary-buildpack/binary_buildpack-cached-v1.0.3.zip,9406,139e33b71c396dc4406c3b4982d21c23fc77a023,90e9b8fded694057fbfdcb10606f3c8df646d72b,2016-09-07 16:03:46 -0400
binary-buildpack-release/1.0.11,71ae502e-36c8-4869-89ec-9e5a92853ccd,binary-buildpack/binary_buildpack-cached-v1.0.11.zip,55014,25dd0e9b84a16b7dbc72bb56bf0b36c1c16bf79c,60f6b0e99b6339c92fb2fdb70bf7391066b7aca8,2017-03-24 16:28:56 +0000
binary-buildpack-release/1.0.11,68406867-e002-4f06-8147-2b6cf1c28e4d,binary-buildpack/binary_buildpack-cached-v1.0.10.zip,50843,a5317fe0a7b0917981e766553a66fcd33ba75a47,914f6f4d199bb32b93d591ae768948ef1479b5d3,2017-03-17 14:17:17 +0000
binary-buildpack-release/1.0.11,b1fd9bb2-af63-4b5c-b117-7abb4e5e2df5,binary-buildpack/binary_buildpack-cached-v1.0.9.zip,50284,e3ef6ad9d62b6c48e9682153815eced16298238e,d9b89c1b096759df1d6359dec744a25e76a020e2,2017-02-13 19:16:51 +0000
binary-buildpack-release/1.0.11,2831ca82-c721-4959-83b1-13b46a1bd917,binary-buildpack/binary_buildpack-cached-v1.0.8.zip,49784,0d3e055be5607193645393bb2141fb7c7c936e85,4ab2cdfc417b27295b912040102eda9c12f6edd2,2017-02-09 21:40:10 +0000
binary-buildpack-release/1.0.11,da1f1b98-5cf0-424e-bd4e-10415bf2ea03,binary-buildpack/binary_buildpack-cached-v1.0.7.zip,47985,b907168731b2147769c174bca05a9b4ce6549ddf,3e3db7ab814796aece6af6991881951fef27e2ae,2017-01-13 15:48:33 +0000
binary-buildpack-release/1.0.11,88e24cc5-598a-4cca-8939-e670ed328da1,binary-buildpack/binary_buildpack-cached-v1.0.5.zip,9571,fe0edb11bcc5d42570f10ff9fe97f0c1b94900d1,45e2909deea3f724911e5b1746f1329d149df2e8,2016-10-20 20:39:20 +0000
binary-buildpack-release/1.0.11,8856ed56-8130-4888-93d4-3cf24ad298df,binary-buildpack/binary_buildpack-cached-v1.0.4.zip,9492,afde861f4682bc5700d908a41a07158b5f7c84ab,6e7fcf0635b69276c4b262d8f034a46f85358a0d,2016-10-20 16:05:16 -0400
binary-buildpack-release/1.0.11,a8d461d5-a7d9-43bf-8f48-edaeaebc0cf4,binary-buildpack/binary_buildpack-cached-v1.0.5.zip,9571,fe0edb11bcc5d42570f10ff9fe97f0c1b94900d1,8e2399a626546e79af54bd84e995454d6edb2f6a,2016-10-20 19:33:56 +0000
binary-buildpack-release/1.0.11,8856ed56-8130-4888-93d4-3cf24ad298df,binary-buildpack/binary_buildpack-cached-v1.0.4.zip,9492,afde861f4682bc5700d908a41a07158b5f7c84ab,19d1a4ef48618e6809d5ad75bdf9dedee56d0974,2016-09-20 20:56:00 +0000
binary-buildpack-release/1.0.11,cfb2f569-ba83-44d6-94f6-09b07b6637e6,binary-buildpack/binary_buildpack-cached-v1.0.3.zip,9406,139e33b71c396dc4406c3b4982d21c23fc77a023,90e9b8fded694057fbfdcb10606f3c8df646d72b,2016-09-07 16:03:46 -0400
binary-buildpack-release/1.0.12,1380dca9-d05d-4e6d-983c-18a796e6ad3d,binary-buildpack/binary_buildpack-cached-v1.0.12.zip,59160,fc2eec8c135cbab813e32dc38b92f0776f361ff3,db346b0da565aa721db266cb5322d37300620a21,2017-05-15 20:11:02 +0000
binary-buildpack-release/1.0.12,71ae502e-36c8-4869-89ec-9e5a92853ccd,binary-buildpack/binary_buildpack-cached-v1.0.11.zip,55014,25dd0e9b84a16b7dbc72bb56bf0b36c1c16bf79c,60f6b0e99b6339c92fb2fdb70bf7391066b7aca8,2017-03-24 16:28:56 +0000
binary-buildpack-release/1.0.12,68406867-e002-4f06-8147-2b6cf1c28e4d,binary-buildpack/binary_buildpack-cached-v1.0.10.zip,50843,a5317fe0a7b0917981e766553a66fcd33ba75a47,914f6f4d199bb32b93d591ae768948ef1479b5d3,2017-03-17 14:17:17 +0000
binary-buildpack-release/1.0.12,b1fd9bb2-af63-4b5c-b117-7abb4e5e2df5,binary-buildpack/binary_buildpack-cached-v1.0.9.zip,50284,e3ef6ad9d62b6c48e9682153815eced16298238e,d9b89c1b096759df1d6359dec744a25e76a020e2,2017-02-13 19:16:51 +0000
binary-buildpack-release/1.0.12,2831ca82-c721-4959-83b1-13b46a1bd917,binary-buildpack/binary_buildpack-cached-v1.0.8.zip,49784,0d3e055be5607193645393bb2141fb7c7c936e85,4ab2cdfc417b27295b912040102eda9c12f6edd2,2017-02-09 21:40:10 +0000
binary-buildpack-release/1.0.12,da1f1b98-5cf0-424e-bd4e-10415bf2ea03,binary-buildpack/binary_buildpack-cached-v1.0.7.zip,47985,b907168731b2147769c174bca05a9b4ce6549ddf,3e3db7ab814796aece6af6991881951fef27e2ae,2017-01-13 15:48:33 +0000
binary-buildpack-release/1.0.12,88e24cc5-598a-4cca-8939-e670ed328da1,binary-buildpack/binary_buildpack-cached-v1.0.5.zip,9571,fe0edb11bcc5d42570f10ff9fe97f0c1b94900d1,45e2909deea3f724911e5b1746f1329d149df2e8,2016-10-20 20:39:20 +0000
binary-buildpack-release/1.0.12,8856ed56-8130-4888-93d4-3cf24ad298df,binary-buildpack/binary_buildpack-cached-v1.0.4.zip,9492,afde861f4682bc5700d908a41a07158b5f7c84ab,6e7fcf0635b69276c4b262d8f034a46f85358a0d,2016-10-20 16:05:16 -0400
binary-buildpack-release/1.0.12,a8d461d5-a7d9-43bf-8f48-edaeaebc0cf4,binary-buildpack/binary_buildpack-cached-v1.0.5.zip,9571,fe0edb11bcc5d42570f10ff9fe97f0c1b94900d1,8e2399a626546e79af54bd84e995454d6edb2f6a,2016-10-20 19:33:56 +0000
binary-buildpack-release/1.0.12,8856ed56-8130-4888-93d4-3cf24ad298df,binary-buildpack/binary_buildpack-cached-v1.0.4.zip,9492,afde861f4682bc5700d908a41a07158b5f7c84ab,19d1a4ef48618e6809d5ad75bdf9dedee56d0974,2016-09-20 20:56:00 +0000
binary-buildpack-release/1.0.12,cfb2f569-ba83-44d6-94f6-09b07b6637e6,binary-buildpack/binary_buildpack-cached-v1.0.3.zip,9406,139e33b71c396dc4406c3b4982d21c23fc77a023,90e9b8fded694057fbfdcb10606f3c8df646d72b,2016-09-07 16:03:46 -0400
binary-buildpack-release/1.0.13,8b0e74d7-073d-44a3-a69f-82ba3d0da456,binary-buildpack/binary-buildpack-v1.0.13.zip,62975,6fe4d6849959a16db7e66759f0cd36b5a858b3c2,0bde2c7779740844f31c009624f44ee854a279b5,2017-06-06 12:59:34 +0000
binary-buildpack-release/1.0.13,1380dca9-d05d-4e6d-983c-18a796e6ad3d,binary-buildpack/binary_buildpack-cached-v1.0.12.zip,59160,fc2eec8c135cbab813e32dc38b92f0776f361ff3,db346b0da565aa721db266cb5322d37300620a21,2017-05-15 20:11:02 +0000
binary-buildpack-release/1.0.13,71ae502e-36c8-4869-89ec-9e5a92853ccd,binary-buildpack/binary_buildpack-cached-v1.0.11.zip,55014,25dd0e9b84a16b7dbc72bb56bf0b36c1c16bf79c,60f6b0e99b6339c92fb2fdb70bf7391066b7aca8,2017-03-24 16:28:56 +0000
binary-buildpack-release/1.0.13,68406867-e002-4f06-8147-2b6cf1c28e4d,binary-buildpack/binary_buildpack-cached-v1.0.10.zip,50843,a5317fe0a7b0917981e766553a66fcd33ba75a47,914f6f4d199bb32b93d591ae768948ef1479b5d3,2017-03-17 14:17:17 +0000
binary-buildpack-release/1.0.13,b1fd9bb2-af63-4b5c-b117-7abb4e5e2df5,binary-buildpack/binary_buildpack-cached-v1.0.9.zip,50284,e3ef6ad9d62b6c48e9682153815eced16298238e,d9b89c1b096759df1d6359dec744a25e76a020e2,2017-02-13 19:16:51 +0000
binary-buildpack-release/1.0.13,2831ca82-c721-4959-83b1-13b46a1bd917,binary-buildpack/binary_buildpack-cached-v1.0.8.zip,49784,0d3e055be5607193645393bb2141fb7c7c936e85,4ab2cdfc417b27295b912040102eda9c12f6edd2,2017-02-09 21:40:10 +0000
binary-buildpack-release/1.0.13,da1f1b98-5cf0-424e-bd4e-10415bf2ea03,binary-buildpack/binary_buildpack-cached-v1.0.7.zip,47985,b907168731b2147769c174bca05a9b4ce6549ddf,3e3db7ab814796aece6af6991881951fef27e2ae,2017-01-13 15:48:33 +0000
binary-buildpack-release/1.0.13,88e24cc5-598a-4cca-8939-e670ed328da1,binary-buildpack/binary_buildpack-cached-v1.0.5.zip,9571,fe0edb11bcc5d42570f10ff9fe97f0c1b94900d1,45e2909deea3f724911e5b1746f1329d149df2e8,2016-10-20 20:39:20 +0000
binary-buildpack-release/1.0.13,8856ed56-8130-4888-93d4-3cf24ad298df,binary-buildpack/binary_buildpack-cached-v1.0.4.zip,9492,afde861f4682bc5700d908a41a07158b5f7c84ab,6e7fcf0635b69276c4b262d8f034a46f85358a0d,2016-10-20 16:05:16 -0400
binary-buildpack-release/1.0.13,a8d461d5-a7d9-43bf-8f48-edaeaebc0cf4,binary-buildpack/binary_buildpack-cached-v1.0.5.zip,9571,fe0edb11bcc5d42570f10ff9fe97f0c1b94900d1,8e2399a626546e79af54bd84e995454d6edb2f6a,2016-10-20 19:33:56 +0000
binary-buildpack-release/1.0.13,8856ed56-8130-4888-93d4-3cf24ad298df,binary-buildpack/binary_buildpack-cached-v1.0.4.zip,9492,afde861f4682bc5700d908a41a07158b5f7c84ab,19d1a4ef48618e6809d5ad75bdf9dedee56d0974,2016-09-20 20:56:00 +0000
binary-buildpack-release/1.0.13,cfb2f569-ba83-44d6-94f6-09b07b6637e6,binary-buildpack/binary_buildpack-cached-v1.0.3.zip,9406,139e33b71c396dc4406c3b4982d21c23fc77a023,90e9b8fded694057fbfdcb10606f3c8df646d72b,2016-09-07 16:03:46 -0400
binary-buildpack-release/1.0.14,d10af306-665c-457b-91ec-1cbc34675912,binary-buildpack/binary-buildpack-v1.0.14.zip,63404,04822369d716467bf471eb5d4c6adf8627e71184,cdf2d3ff0af8a7609e3746e0631d6e84fb24f162,2017-08-01 21:23:50 +0000
binary-buildpack-release/1.0.14,8b0e74d7-073d-44a3-a69f-82ba3d0da456,binary-buildpack/binary-buildpack-v1.0.13.zip,62975,6fe4d6849959a16db7e66759f0cd36b5a858b3c2,0bde2c7779740844f31c009624f44ee854a279b5,2017-06-06 12:59:34 +0000
binary-buildpack-release/1.0.14,1380dca9-d05d-4e6d-983c-18a796e6ad3d,binary-buildpack/binary_buildpack-cached-v1.0.12.zip,59160,fc2eec8c135cbab813e32dc38b92f0776f361ff3,db346b0da565aa721db266cb5322d37300620a21,2017-05-15 20:11:02 +0000
binary-buildpack-release/1.0.14,71ae502e-36c8-4869-89ec-9e5a92853ccd,binary-buildpack/binary_buildpack-cached-v1.0.11.zip,55014,25dd0e9b84a16b7dbc72bb56bf0b36c1c16bf79c,60f6b0e99b6339c92fb2fdb70bf7391066b7aca8,2017-03-24 16:28:56 +0000
binary-buildpack-release/1.0.14,68406867-e002-4f06-8147-2b6cf1c28e4d,binary-buildpack/binary_buildpack-cached-v1.0.10.zip,50843,a5317fe0a7b0917981e766553a66fcd33ba75a47,914f6f4d199bb32b93d591ae768948ef1479b5d3,2017-03-17 14:17:17 +0000
binary-buildpack-release/1.0.14,b1fd9bb2-af63-4b5c-b117-7abb4e5e2df5,binary-buildpack/binary_buildpack-cached-v1.0.9.zip,50284,e3ef6ad9d62b6c48e9682153815eced16298238e,d9b89c1b096759df1d6359dec744a25e76a020e2,2017-02-13 19:16:51 +0000
binary-buildpack-release/1.0.14,2831ca82-c721-4959-83b1-13b46a1bd917,binary-buildpack/binary_buildpack-cached-v1.0.8.zip,49784,0d3e055be5607193645393bb2141fb7c7c936e85,4ab2cdfc417b27295b912040102eda9c12f6edd2,2017-02-09 21:40:10 +0000
binary-buildpack-release/1.0.14,da1f1b98-5cf0-424e-bd4e-10415bf2ea03,binary-buildpack/binary_buildpack-cached-v1.0.7.zip,47985,b907168731b2147769c174bca05a9b4ce6549ddf,3e3db7ab814796aece6af6991881951fef27e2ae,2017-01-13 15:48:33 +0000
binary-buildpack-release/1.0.14,88e24cc5-598a-4cca-8939-e670ed328da1,binary-buildpack/binary_buildpack-cached-v1.0.5.zip,9571,fe0edb11bcc5d42570f10ff9fe97f0c1b94900d1,45e2909deea3f724911e5b1746f1329d149df2e8,2016-10-20 20:39:20 +0000
binary-buildpack-release/1.0.14,8856ed56-8130-4888-93d4-3cf24ad298df,binary-buildpack/binary_buildpack-cached-v1.0.4.zip,9492,afde861f4682bc5700d908a41a07158b5f7c84ab,6e7fcf0635b69276c4b262d8f034a46f85358a0d,2016-10-20 16:05:16 -0400
binary-buildpack-release/1.0.14,a8d461d5-a7d9-43bf-8f48-edaeaebc0cf4,binary-buildpack/binary_buildpack-cached-v1.0.5.zip,9571,fe0edb11bcc5d42570f10ff9fe97f0c1b94900d1,8e2399a626546e79af54bd84e995454d6edb2f6a,2016-10-20 19:33:56 +0000
binary-buildpack-release/1.0.14,8856ed56-8130-4888-93d4-3cf24ad298df,binary-buildpack/binary_buildpack-cached-v1.0.4.zip,9492,afde861f4682bc5700d908a41a07158b5f7c84ab,19d1a4ef48618e6809d5ad75bdf9dedee56d0974,2016-09-20 20:56:00 +0000
binary-buildpack-release/1.0.14,cfb2f569-ba83-44d6-94f6-09b07b6637e6,binary-buildpack/binary_buildpack-cached-v1.0.3.zip,9406,139e33b71c396dc4406c3b4982d21c23fc77a023,90e9b8fded694057fbfdcb10606f3c8df646d72b,2016-09-07 16:03:46 -0400
binary-buildpack-release/1.0.15,bf245c7a-1a28-4043-809b-6ce9eb7e7cd2,binary-buildpack/binary-buildpack-v1.0.15.zip,63530,cd0c69b9fed7ee64190a96de744eb4bc1bf720e4,20f34d36355ace7267cc979156654bed1ccb322d,2017-11-06 16:48:46 +0000
binary-buildpack-release/1.0.15,d10af306-665c-457b-91ec-1cbc34675912,binary-buildpack/binary-buildpack-v1.0.14.zip,63404,04822369d716467bf471eb5d4c6adf8627e71184,cdf2d3ff0af8a7609e3746e0631d6e84fb24f162,2017-08-01 21:23:50 +0000
binary-buildpack-release/1.0.15,8b0e74d7-073d-44a3-a69f-82ba3d0da456,binary-buildpack/binary-buildpack-v1.0.13.zip,62975,6fe4d6849959a16db7e66759f0cd36b5a858b3c2,0bde2c7779740844f31c009624f44ee854a279b5,2017-06-06 12:59:34 +0000
binary-buildpack-release/1.0.15,1380dca9-d05d-4e6d-983c-18a796e6ad3d,binary-buildpack/binary_buildpack-cached-v1.0.12.zip,59160,fc2eec8c135cbab813e32dc38b92f0776f361ff3,db346b0da565aa721db266cb5322d37300620a21,2017-05-15 20:11:02 +0000
binary-buildpack-release/1.0.15,71ae502e-36c8-4869-89ec-9e5a92853ccd,binary-buildpack/binary_buildpack-cached-v1.0.11.zip,55014,25dd0e9b84a16b7dbc72bb56bf0b36c1c16bf79c,60f6b0e99b6339c92fb2fdb70bf7391066b7aca8,2017-03-24 16:28:56 +0000
binary-buildpack-release/1.0.16,bf5ca381-cf1d-4f10-4599-cf695fef3643,binary-buildpack/binary-buildpack-v1.0.16.zip,3617105,650356467e6d1610dcdee91f99412097d236f27a,35dbe156c7660af505a2a13ee7966c2873e4d673,2018-02-08 22:22:54 +0000
binary-buildpack-release/1.0.16,bf245c7a-1a28-4043-809b-6ce9eb7e7cd2,binary-buildpack/binary-buildpack-v1.0.15.zip,63530,cd0c69b9fed7ee64190a96de744eb4bc1bf720e4,20f34d36355ace7267cc979156654bed1ccb322d,2017-11-06 16:48:46 +0000
binary-buildpack-release/1.0.16,d10af306-665c-457b-91ec-1cbc34675912,binary-buildpack/binary-buildpack-v1.0.14.zip,63404,04822369d716467bf471eb5d4c6adf8627e71184,cdf2d3ff0af8a7609e3746e0631d6e84fb24f162,2017-08-01 21:23:50 +0000
binary-buildpack-release/1.0.16,8b0e74d7-073d-44a3-a69f-82ba3d0da456,binary-buildpack/binary-buildpack-v1.0.13.zip,62975,6fe4d6849959a16db7e66759f0cd36b5a858b3c2,0bde2c7779740844f31c009624f44ee854a279b5,2017-06-06 12:59:34 +0000
binary-buildpack-release/1.0.16,1380dca9-d05d-4e6d-983c-18a796e6ad3d,binary-buildpack/binary_buildpack-cached-v1.0.12.zip,59160,fc2eec8c135cbab813e32dc38b92f0776f361ff3,db346b0da565aa721db266cb5322d37300620a21,2017-05-15 20:11:02 +0000
binary-buildpack-release/1.0.17,8b8eb38b-5621-4741-45ba-f248b3951393,binary-buildpack/binary-buildpack-v1.0.17.zip,3615283,8e82ba476933cb8f3c63ab83cc90270d1e44779a,8628601bd570f4b488a33905229e8705c249c0fb,2018-02-23 07:08:16 +0000
binary-buildpack-release/1.0.17,bf5ca381-cf1d-4f10-4599-cf695fef3643,binary-buildpack/binary-buildpack-v1.0.16.zip,3617105,650356467e6d1610dcdee91f99412097d236f27a,35dbe156c7660af505a2a13ee7966c2873e4d673,2018-02-08 22:22:54 +0000
binary-buildpack-release/1.0.17,bf245c7a-1a28-4043-809b-6ce9eb7e7cd2,binary-buildpack/binary-buildpack-v1.0.15.zip,63530,cd0c69b9fed7ee64190a96de744eb4bc1bf720e4,20f34d36355ace7267cc979156654bed1ccb322d,2017-11-06 16:48:46 +0000
binary-buildpack-release/1.0.17,d10af306-665c-457b-91ec-1cbc34675912,binary-buildpack/binary-buildpack-v1.0.14.zip,63404,04822369d716467bf471eb5d4c6adf8627e71184,cdf2d3ff0af8a7609e3746e0631d6e84fb24f162,2017-08-01 21:23:50 +0000
binary-buildpack-release/1.0.17,8b0e74d7-073d-44a3-a69f-82ba3d0da456,binary-buildpack/binary-buildpack-v1.0.13.zip,62975,6fe4d6849959a16db7e66759f0cd36b5a858b3c2,0bde2c7779740844f31c009624f44ee854a279b5,2017-06-06 12:59:34 +0000
binary-buildpack-release/1.0.18,86523a1f-7a42-41fd-4738-461bb08b5251,binary-buildpack/binary-buildpack-v1.0.18.zip,3623058,a4dbbc2043591fd10c6b0bcd73cfb61f1f2266cb,193affb9ea088ea1c7d7872659a87794663ebf32,2018-03-21 16:23:43 +0000
binary-buildpack-release/1.0.18,8b8eb38b-5621-4741-45ba-f248b3951393,binary-buildpack/binary-buildpack-v1.0.17.zip,3615283,8e82ba476933cb8f3c63ab83cc90270d1e44779a,8628601bd570f4b488a33905229e8705c249c0fb,2018-02-23 07:08:16 +0000
binary-buildpack-release/1.0.18,bf5ca381-cf1d-4f10-4599-cf695fef3643,binary-buildpack/binary-buildpack-v1.0.16.zip,3617105,650356467e6d1610dcdee91f99412097d236f27a,35dbe156c7660af505a2a13ee7966c2873e4d673,2018-02-08 22:22:54 +0000
binary-buildpack-release/1.0.18,bf245c7a-1a28-4043-809b-6ce9eb7e7cd2,binary-buildpack/binary-buildpack-v1.0.15.zip,63530,cd0c69b9fed7ee64190a96de744eb4bc1bf720e4,20f34d36355ace7267cc979156654bed1ccb322d,2017-11-06 16:48:46 +0000
binary-buildpack-release/1.0.18,d10af306-665c-457b-91ec-1cbc34675912,binary-buildpack/binary-buildpack-v1.0.14.zip,63404,04822369d716467bf471eb5d4c6adf8627e71184,cdf2d3ff0af8a7609e3746e0631d6e84fb24f162,2017-08-01 21:23:50 +0000
binary-buildpack-release/1.0.19,7b680672-7695-44bc-5855-fa3c042e1ffa,binary-buildpack/binary-buildpack-v1.0.19.zip,3624365,5b6b9e8ceca8e1fef963801a53a6c6dd4bcce122,193665742930b6b4649303f0ed91f0baec8391a9,2018-06-06 17:01:21 +0000
binary-buildpack-release/1.0.19,86523a1f-7a42-41fd-4738-461bb08b5251,binary-buildpack/binary-buildpack-v1.0.18.zip,3623058,a4dbbc2043591fd10c6b0bcd73cfb61f1f2266cb,193affb9ea088ea1c7d7872659a87794663ebf32,2018-03-21 16:23:43 +0000
binary-buildpack-release/1.0.19,8b8eb38b-5621-4741-45ba-f248b3951393,binary-buildpack/binary-buildpack-v1.0.17.zip,3615283,8e82ba476933cb8f3c63ab83cc90270d1e44779a,8628601bd570f4b488a33905229e8705c249c0fb,2018-02-23 07:08:16 +0000
binary-buildpack-release/1.0.19,bf5ca381-cf1d-4f10-4599-cf695fef3643,binary-buildpack/binary-buildpack-v1.0.16.zip,3617105,650356467e6d1610dcdee91f99412097d236f27a,35dbe156c7660af505a2a13ee7966c2873e4d673,2018-02-08 22:22:54 +0000
binary-buildpack-release/1.0.19,bf245c7a-1a28-4043-809b-6ce9eb7e7cd2,binary-buildpack/binary-buildpack-v1.0.15.zip,63530,cd0c69b9fed7ee64190a96de744eb4bc1bf720e4,20f34d36355ace7267cc979156654bed1ccb322d,2017-11-06 16:48:46 +0000
binary-buildpack-release/1.0.20,7870f7dc-10d3-4d07-6017-030b4ad207d1,binary-buildpack/binary-buildpack-v1.0.20.zip,3624388,f4c6681257ed75639902d0e9a1181ee036b76138,2bbf33643b109a901a1f82023694d914cbe6a2f5,2018-06-12 21:09:10 +0000
binary-buildpack-release/1.0.20,7b680672-7695-44bc-5855-fa3c042e1ffa,binary-buildpack/binary-buildpack-v1.0.19.zip,3624365,5b6b9e8ceca8e1fef963801a53a6c6dd4bcce122,193665742930b6b4649303f0ed91f0baec8391a9,2018-06-06 17:01:21 +0000
binary-buildpack-release/1.0.20,86523a1f-7a42-41fd-4738-461bb08b5251,binary-buildpack/binary-buildpack-v1.0.18.zip,3623058,a4dbbc2043591fd10c6b0bcd73cfb61f1f2266cb,193affb9ea088ea1c7d7872659a87794663ebf32,2018-03-21 16:23:43 +0000
binary-buildpack-release/1.0.20,8b8eb38b-5621-4741-45ba-f248b3951393,binary-buildpack/binary-buildpack-v1.0.17.zip,3615283,8e82ba476933cb8f3c63ab83cc90270d1e44779a,8628601bd570f4b488a33905229e8705c249c0fb,2018-02-23 07:08:16 +0000
binary-buildpack-release/1.0.20,bf5ca381-cf1d-4f10-4599-cf695fef3643,binary-buildpack/binary-buildpack-v1.0.16.zip,3617105,650356467e6d1610dcdee91f99412097d236f27a,35dbe156c7660af505a2a13ee7966c2873e4d673,2018-02-08 22:22:54 +0000
binary-buildpack-release/1.0.21,d642c3e7-2ab6-4f8f-6c63-09da82bc4ba7,binary-buildpack/binary-buildpack-v1.0.21.zip,3624420,309596cfd1ee6d78a8b8c07cc34a1dda000c22d9,d714741b4c4ed9b21bd82a0232d5ab660b1fe668,2018-06-13 21:12:51 +0000
binary-buildpack-release/1.0.21,7870f7dc-10d3-4d07-6017-030b4ad207d1,binary-buildpack/binary-buildpack-v1.0.20.zip,3624388,f4c6681257ed75639902d0e9a1181ee036b76138,2bbf33643b109a901a1f82023694d914cbe6a2f5,2018-06-12 21:09:10 +0000
binary-buildpack-release/1.0.21,7b680672-7695-44bc-5855-fa3c042e1ffa,binary-buildpack/binary-buildpack-v1.0.19.zip,3624365,5b6b9e8ceca8e1fef963801a53a6c6dd4bcce122,193665742930b6b4649303f0ed91f0baec8391a9,2018-06-06 17:01:21 +0000
binary-buildpack-release/1.0.21,86523a1f-7a42-41fd-4738-461bb08b5251,binary-buildpack/binary-buildpack-v1.0.18.zip,3623058,a4dbbc2043591fd10c6b0bcd73cfb61f1f2266cb,193affb9ea088ea1c7d7872659a87794663ebf32,2018-03-21 16:23:43 +0000
binary-buildpack-release/1.0.21,8b8eb38b-5621-4741-45ba-f248b3951393,binary-buildpack/binary-buildpack-v1.0.17.zip,3615283,8e82ba476933cb8f3c63ab83cc90270d1e44779a,8628601bd570f4b488a33905229e8705c249c0fb,2018-02-23 07:08:16 +0000
binary-buildpack-release/1.0.22,4aa7c793-38ff-47d3-4497-f68064f0d83f,binary-buildpack/binary-buildpack-cflinuxfs2-v1.0.22.zip,3624391,9e02be81d72efaa095ccab89c2d928e979acbf8a,6cff4175d44dfd66a2113711b3f2117e5707067f,2018-08-09 18:24:05 +0000
binary-buildpack-release/1.0.22,051777b9-7873-4d43-7ff6-8bdedd67b3c0,binary-buildpack/binary-buildpack-cflinuxfs3-v1.0.22.zip,3624392,ecd0b5cfaa0bf4ea7bde7e5420017d434c5e1e52,6cff4175d44dfd66a2113711b3f2117e5707067f,2018-08-09 18:24:05 +0000
binary-buildpack-release/1.0.22,0263b1a6-d50e-4a87-6d08-57f292fb032b,binary-buildpack/binary-buildpack-windows2012R2-v1.0.22.zip,3624395,3fb11a0703953ee20ffb37c4c245477687b113a0,6cff4175d44dfd66a2113711b3f2117e5707067f,2018-08-09 18:24:05 +0000
binary-buildpack-release/1.0.22,d138a076-7dcc-47ef-7805-7ef8566490e2,binary-buildpack/binary-buildpack-windows2016-v1.0.22.zip,3624395,bc1450357605d36614b75230ca601ee0cd07d1b8,6cff4175d44dfd66a2113711b3f2117e5707067f,2018-08-09 18:24:05 +0000
binary-buildpack-release/1.0.22,d642c3e7-2ab6-4f8f-6c63-09da82bc4ba7,binary-buildpack/binary-buildpack-v1.0.21.zip,3624420,309596cfd1ee6d78a8b8c07cc34a1dda000c22d9,d714741b4c4ed9b21bd82a0232d5ab660b1fe668,2018-06-13 21:12:51 +0000
binary-buildpack-release/1.0.22,7870f7dc-10d3-4d07-6017-030b4ad207d1,binary-buildpack/binary-buildpack-v1.0.20.zip,3624388,f4c6681257ed75639902d0e9a1181ee036b76138,2bbf33643b109a901a1f82023694d914cbe6a2f5,2018-06-12 21:09:10 +0000
